up_len_log,up_mean,up_max,up_std,up_var,up_skew,up_kurt,down_len_log,down_mean,down_max,down_std,down_var,down_skew,down_kurt,mean_ratio,up_zero_ratio,down_zero_ratio,up_sum,down_sum,sum_ratio,combined_len,combined_mean,combined_max,combined_std,combined_var,combined_skew,combined_kurt,combined_mean_max_ratio,zero_intervals_count,label
4.532599493153256,26.652173913043477,950.0,145.2071559787878,21085.11814744801,5.558298295335466,30.26665029279716,4.532599493153256,14958.70652173913,378140.0,57121.09442315207,3262819428.0986547,4.588552300979377,22.68568386228339,561.2565252854813,0.9565217391304348,0.9021739130434783,2452.0,1376201.0,561.2565252854812,184.0,7492.679347826087,378140.0,41075.07539092299,1687161818.3700073,6.650767470843361,48.58915301046536,0.019814564309055076,2.0,0.0
4.51085950651685,23.744444444444444,1471.0,167.24184491734727,27969.834691358035,7.871963273540157,64.90963674434036,4.51085950651685,18728.9,438257.0,75227.90431217069,5659237587.201111,4.296704057505635,17.95202485206834,788.7697707065981,0.9666666666666667,0.9,2137.0,1685601.0,788.769770706598,180.0,9376.322222222223,438257.0,54010.21652990556,2917103489.607284,6.264191255823259,39.713176813322,0.021394574923440407,2.0,0.0
4.718498871295094,22.0990990990991,1471.0,164.80930585523893,27162.107296485698,7.838359846220541,62.75162969933191,4.718498871295094,12755.396396396396,295237.0,50097.95298137391,2509804892.9239507,4.325200168133788,18.761467872174197,577.1907867916836,0.972972972972973,0.9099099099099099,2453.0,1415849.0,577.1907867916836,222.0,6388.747747747748,295237.0,35992.36366968642,1295450242.530963,6.309489827985846,41.38054991014879,0.02163938716267862,3.0,0.0
4.477336814478207,24.563218390804597,1471.0,170.04175965457299,28914.20002642357,7.737698270547781,62.70440708738333,4.477336814478207,16526.264367816093,350400.0,63260.348536994825,4001871697.0220637,4.195580584701536,17.500996613182565,672.8053345811886,0.9655172413793104,0.9195402298850575,2137.0,1437785.0,672.8053345811886,174.0,8275.413793103447,350400.0,45486.556704341565,2069026840.8172808,6.124390346638422,38.72226850270909,0.023617048496299795,2.0,0.0
4.605170185988092,21.585858585858585,1471.0,159.60487892222469,25473.717375778004,8.261660644387144,71.52484190361949,4.605170185988092,11529.343434343435,278860.0,46796.86368411811,2189946450.669932,4.431572582312172,19.4089707032851,534.1155825924193,0.9696969696969697,0.898989898989899,2137.0,1141405.0,534.1155825924193,198.0,5775.464646464647,278860.0,33587.09697635769,1128093083.2992556,6.449843453754019,42.605347517359164,0.02071098273852344,2.0,0.0
4.553876891600541,22.73404255319149,835.0,124.51285292383365,15503.45054323223,5.572887061728193,30.404650448839227,4.553876891600541,13152.18085106383,308060.0,52119.343147500105,2716425930.1268663,4.48004935693551,20.177242021872782,578.523631258774,0.9574468085106383,0.8936170212765957,2137.0,1236305.0,578.523631258774,188.0,6587.45744680851,308060.0,37434.159669519526,1401316310.1630824,6.510757445914115,43.986944323056,0.02138368320070282,2.0,0.0
4.51085950651685,27.255555555555556,1471.0,182.6455316916173,33359.39024691358,7.039933057157415,50.47659602180236,4.51085950651685,17007.566666666666,444676.0,67428.00344648275,4546535648.77889,4.716068129598404,23.771116517105156,624.003668976763,0.9666666666666667,0.9,2453.0,1530681.0,624.0036689767632,180.0,8517.41111111111,444676.0,48428.99178634735,2345367245.442099,6.824558093727687,50.733420165144054,0.019154195664059025,2.0,0.0
4.543294782270004,26.365591397849464,1471.0,179.68471700655434,32286.597525725516,7.161426066566555,52.26609284213943,4.543294782270004,18235.978494623654,359835.0,66617.55362522921,4437898451.010288,3.7706757936498887,13.587188733258483,691.6582381729199,0.967741935483871,0.9139784946236559,2452.0,1695946.0,691.65823817292,186.0,9131.172043010753,359835.0,47977.73305738027,2301862869.3252397,5.558996147035575,31.215106949797992,0.025375997451639647,2.0,0.0
4.48863636973214,24.28409090909091,1471.0,169.0928973337408,28592.407928719007,7.782710995137008,63.43949374936282,4.48863636973214,16408.840909090908,407257.0,65605.71853797337,4304110304.883782,4.419888658712193,19.929890945387545,675.7033224145998,0.9659090909090909,0.9090909090909091,2137.0,1443978.0,675.7033224145999,176.0,8216.5625,407257.0,47108.203894628714,2219182874.1779118,6.427814182569021,43.42000605206515,0.02017537451781062,2.0,0.0
4.499809670330265,24.01123595505618,1471.0,168.15973508235197,28277.696502966795,7.8274645185350336,64.1745701850578,4.499809670330265,14826.123595505618,356240.0,58684.24268740044,3443840339.793712,4.282001470015329,18.593782196248497,617.4660739354235,0.9662921348314607,0.9101123595505618,2137.0,1319525.0,617.4660739354235,178.0,7425.067415730337,356240.0,42151.03725083522,1776709941.3212984,6.243122716268903,40.84948733270748,0.02084287956358168,2.0,0.0
4.736198448394496,21.707964601769913,1471.0,163.37029340863515,26689.85276842354,7.910191307733238,63.92041142933645,4.736198448394496,11383.274336283186,305057.0,44925.74284388831,2018322370.0751817,4.611809816097166,22.765726845224492,524.3823889115369,0.9734513274336283,0.9026548672566371,2453.0,1286310.0,524.3823889115369,226.0,5702.491150442478,305057.0,32271.439812448807,1041445827.5685059,6.694514669794041,49.02643098108719,0.01869319881347577,3.0,0.0
4.532599493153256,26.652173913043477,1471.0,180.63748436064887,32629.900756143663,7.12179797753613,51.68109824957294,4.532599493153256,17517.83695652174,556918.0,84573.57953828767,7152690355.91907,5.176841101693075,26.99918179349753,657.276101141925,0.967391304347826,0.9130434782608695,2452.0,1611641.0,657.276101141925,184.0,8772.244565217392,556918.0,60438.786215349755,3652846879.184752,7.462195106986206,57.35789597557998,0.015751411455936767,2.0,0.0
4.51085950651685,23.744444444444444,1471.0,167.24184491734727,27969.834691358035,7.871963273540157,64.90963674434036,4.51085950651685,14778.866666666667,481865.0,62652.592471359254,3925347343.3822227,5.590682375170318,35.98766022348136,622.4136640149743,0.9666666666666667,0.9222222222222223,2137.0,1330098.0,622.4136640149743,180.0,7401.305555555556,481865.0,44912.31528831079,2017116064.5566351,8.007810113625267,74.10750610020628,0.015359707709743509,2.0,0.0
4.74493212836325,24.280701754385966,1471.0,180.16437469233327,32459.201908279458,7.510571680046505,55.73186128292785,4.74493212836325,11384.570175438597,369380.0,47890.19465328247,2293470743.9292855,5.263465398547042,31.41026544718022,468.8731936416185,0.9736842105263158,0.9122807017543859,2768.0,1297841.0,468.8731936416185,228.0,5704.425438596491,369380.0,34336.79725596246,1179015645.7970715,7.5784011289224065,65.7113007969869,0.015443243918448459,3.0,0.0
4.5217885770490405,26.945054945054945,1471.0,181.60555993312363,32980.579398623355,7.08194763919423,51.09608654991217,4.5217885770490405,17133.472527472528,504327.0,76223.57517751744,5810033412.842654,5.333868348854138,29.50971288473336,635.8670473083198,0.967032967032967,0.9120879120879121,2452.0,1559146.0,635.8670473083197,182.0,8580.208791208792,504327.0,54572.809321612796,2978191517.2531085,7.668584507934489,62.05031846645243,0.017013185475314215,2.0,0.0
4.68213122712422,19.97196261682243,954.0,119.92641497308948,14382.345008297661,6.427058271646958,42.631501740351396,4.68213122712422,12226.14953271028,462820.0,56357.4799174922,3176165542.6505365,5.935526887356119,40.53598758863015,612.165652784277,0.9626168224299065,0.9252336448598131,2137.0,1308198.0,612.165652784277,214.0,6123.060747663551,462820.0,40315.47662146556,1625337655.2159362,8.496468924094046,83.38879380425291,0.01322989660702552,2.0,0.0
4.762173934797756,21.146551724137932,1471.0,161.28071770023368,26011.469901902474,8.01673001112145,65.67351639411383,4.762173934797756,11249.456896551725,443840.0,51655.98196230057,2668340472.489522,6.356605248809091,46.20006358655559,531.9759478189972,0.9741379310344828,0.9137931034482759,2453.0,1304937.0,531.9759478189972,232.0,5635.301724137931,443840.0,36955.40529177906,1365701980.279652,9.071403121073494,94.44648057490723,0.012696696386395843,3.0,0.0
4.564348191467836,25.821052631578947,1471.0,177.8782539856888,31640.67324099721,7.238043969957692,53.39978224734976,4.564348191467836,13098.968421052632,300938.0,49709.13925065599,2470998525.0411086,4.38893466523253,19.93853340391563,507.29800244598454,0.968421052631579,0.9052631578947369,2453.0,1244402.0,507.29800244598454,190.0,6562.394736842105,300938.0,35752.50870059733,1278241878.3862882,6.385302369264224,43.41691864853823,0.021806467567545822,2.0,0.0
4.499809670330265,24.01123595505618,1471.0,169.4699266935836,28720.0560535286,7.733018890383948,62.5579130360297,4.499809670330265,14547.247191011236,429240.0,61780.22084709981,3816795687.916426,4.879795954797268,25.875303492292524,605.8516612073,0.9775280898876404,0.9213483146067416,2137.0,1294705.0,605.8516612072999,178.0,7285.6292134831465,429240.0,44284.797613151604,1961143299.6377978,7.0506156455185485,54.840706320009645,0.016973323114069395,2.0,0.0
4.6913478822291435,19.787037037037038,1471.0,152.92645599461423,23386.50094307268,8.633768060866638,78.13946554893661,4.6913478822291435,13353.00925925926,328500.0,53573.073871028304,2870074243.9906554,4.4927823757182335,20.55904553437823,674.8362189985961,0.9722222222222222,0.9166666666666666,2137.0,1442125.0,674.8362189985961,216.0,6686.398148148148,328500.0,38464.1718869988,1479492518.952589,6.534715885725382,44.84149369787112,0.020354332262247025,3.0,0.0
4.51085950651685,27.244444444444444,1471.0,170.52659037432068,29079.318024691354,7.4303402663289,59.278238597896134,4.51085950651685,13291.866666666667,495546.0,66074.27287600926,4365809536.093333,6.003703175303935,38.301638569684165,487.8743882544862,0.9666666666666667,0.9333333333333333,2452.0,1196268.0,487.8743882544861,180.0,6659.555555555556,495546.0,47190.1139899052,2226906858.3802466,8.587165499855605,79.1031981324243,0.013438824156698986,2.0,0.0
4.48863636973214,24.28409090909091,1471.0,169.0928973337408,28592.407928719007,7.782710995137008,63.43949374936282,4.48863636973214,15177.102272727272,509360.0,76147.1695213587,5798391426.114539,5.792147201172682,33.9077427885703,624.981282171268,0.9659090909090909,0.9318181818181818,2137.0,1335585.0,624.9812821712682,176.0,7600.693181818182,509360.0,54374.736633606284,2956611983.9740453,8.29844659065843,70.69848578023533,0.014922045668717963,2.0,0.0
4.51085950651685,27.244444444444444,1471.0,182.58935779570209,33338.87358024691,7.041871261061958,50.51105715598877,4.51085950651685,15226.233333333334,352038.0,56056.239502653836,3142301987.178889,4.105306334426284,17.778433125062534,558.8747960848287,0.9666666666666667,0.9111111111111111,2452.0,1370361.0,558.8747960848287,180.0,7626.738888888889,352038.0,40359.88080801746,1628919978.8373759,6.002574913258287,39.12016736751777,0.021664533058615515,2.0,0.0
4.574710978503383,22.260416666666668,1471.0,163.2937820815387,26664.859266493044,8.036116665055195,67.58455407156826,4.574710978503383,13790.677083333334,341640.0,57106.17621616022,3261115362.0311427,4.611874068711374,21.311844491748623,619.515676181563,0.9791666666666666,0.9270833333333334,2137.0,1323905.0,619.515676181563,192.0,6906.46875,341640.0,40962.95079485779,1677963337.8219402,6.692018462456662,46.25880685720879,0.02021563268352652,2.0,0.0
4.51085950651685,23.744444444444444,1471.0,167.24184491734727,27969.834691358035,7.871963273540157,64.90963674434036,4.51085950651685,15735.977777777778,391280.0,60100.60396608668,3612082597.0883937,4.607306437833867,22.521940578560383,662.7225081890501,0.9666666666666667,0.9,2137.0,1416238.0,662.72250818905,180.0,7879.861111111111,391280.0,43217.74927667822,1867773852.541821,6.674694224166804,48.28470777626924,0.020138675912674073,2.0,0.0
4.499809670330265,24.01123595505618,1471.0,168.15973508235197,28277.696502966795,7.8274645185350336,64.1745701850578,4.499809670330265,13993.460674157302,211700.0,47129.37947558903,2221178409.754072,3.4434267914086485,10.730943056741497,582.7880205896116,0.9662921348314607,0.898876404494382,2137.0,1245418.0,582.7880205896116,178.0,7008.73595505618,211700.0,34049.8123802013,1159389723.1269095,5.1209697236241745,25.66234823064468,0.033106924681417946,2.0,0.0
4.718498871295094,22.0990990990991,1471.0,164.80930585523893,27162.107296485698,7.838359846220543,62.75162969933189,4.718498871295094,11338.9009009009,280320.0,48054.13676204302,2309200059.945134,4.469598337768598,19.42290143664699,513.0933550754178,0.972972972972973,0.9279279279279279,2453.0,1258618.0,513.0933550754179,222.0,5680.5,280320.0,34447.512417902275,1186631111.7815316,6.508006276408894,42.79513942110928,0.020264340753424658,4.0,0.0
4.499809670330265,24.01123595505618,1471.0,169.46992669358357,28720.056053528595,7.73301889038395,62.55791303602972,4.499809670330265,14223.123595505618,275364.0,50680.20996888571,2568483682.490343,3.788308860606526,13.86158569220413,592.3528310715957,0.9775280898876404,0.898876404494382,2137.0,1265858.0,592.3528310715957,178.0,7123.567415730337,275364.0,36532.99740266303,1334659899.2229836,5.579253916661201,31.68061337129758,0.025869639516168916,2.0,0.0
4.532599493153256,23.22826086956522,835.0,127.50269419667259,16256.937027410208,5.488349141723707,29.31326946312565,4.532599493153256,15516.565217391304,515253.0,79726.44662590686,6356306291.593575,5.424755326582625,28.879792267189334,668.0037435657463,0.967391304347826,0.9347826086956522,2137.0,1427524.0,668.0037435657464,184.0,7769.896739130435,515253.0,56904.93956395509,3238172146.7773814,7.801861495932011,61.1005571139146,0.015079770014207457,2.0,0.0
4.51085950651685,23.744444444444444,1471.0,168.54459094198924,28407.27913580248,7.777042869241186,63.27603493297263,4.51085950651685,13724.41111111111,421857.0,66074.27939959265,4365810398.175434,5.435025183117722,30.130337123510863,578.0051474029012,0.9777777777777777,0.9333333333333333,2137.0,1235197.0,578.0051474029012,180.0,6874.077777777778,421857.0,47221.25018998399,2229846469.505063,7.8114875709140845,63.36656362721458,0.016294805533101923,2.0,0.0
4.74493212836325,16.771929824561404,1093.0,118.22659147316855,13977.526931363493,8.075515909568828,67.47605497591505,4.74493212836325,17581.93859649123,378140.0,66166.8054608936,4378046144.899739,4.508181293477994,20.697927356622795,1048.2955020920501,0.9473684210526315,0.8859649122807017,1912.0,2004341.0,1048.2955020920501,228.0,8799.355263157895,378140.0,47604.2417355878,2266163831.220279,6.550653927916823,45.06792162759053,0.023270099072189916,3.0,0.0
4.532599493153256,23.22826086956522,835.0,125.81336274339667,15829.002244801512,5.509394762133967,29.6859805473183,4.532599493153256,12934.108695652174,397826.0,57139.27059434171,3264896244.053403,5.37788019348827,30.66998746349173,556.8263921385119,0.9565217391304348,0.9130434782608695,2137.0,1189938.0,556.8263921385119,184.0,6478.66847826087,397826.0,40916.118400064996,1674128744.928137,7.72794625645421,64.24107007397028,0.016285181155230855,2.0,0.0
4.77912349311153,15.796610169491526,1219.0,124.96552469137406,15616.38236139042,8.635029159831177,77.80083483021075,4.77912349311153,10699.050847457627,457410.0,58759.85050485877,3452720031.353351,6.608271658336766,45.3181283943932,677.3004291845493,0.9745762711864406,0.9322033898305084,1864.0,1262488.0,677.3004291845493,236.0,5357.423728813559,457410.0,41891.53618742677,1754900804.1424866,9.43853365611803,93.42890873048229,0.011712519902961368,4.0,0.0
4.48863636973214,24.28409090909091,1471.0,169.0928973337408,28592.407928719007,7.782710995137007,63.43949374936283,4.48863636973214,14832.704545454546,352177.0,59566.5237691057,3548170753.9354343,4.225195784082155,17.477690849223134,610.7992512868507,0.9659090909090909,0.9204545454545454,2137.0,1305278.0,610.7992512868507,176.0,7428.494318181818,352177.0,42765.89765527355,1828922002.2613313,6.167356808857293,38.75740270129722,0.021093070581502536,2.0,0.0
4.663439094112067,20.36190476190476,1471.0,155.0964138733448,24054.89759637186,8.508076800645105,75.87160070273711,4.663439094112067,12514.180952380952,416100.0,60137.395718198975,3616506363.7672567,5.3064035881585525,28.710639977051738,614.5879326473339,0.9714285714285714,0.9333333333333333,2138.0,1313989.0,614.5879326473339,210.0,6267.271428571428,416100.0,42980.10106934474,1847289087.9310884,7.645073245676372,60.83187750999396,0.015061935661070483,3.0,0.0
4.700480365792417,19.61467889908257,1471.0,152.27214340150854,23186.805656089586,8.670601610200976,78.80906779006877,4.700480365792417,11856.825688073395,394117.0,51039.093905858914,2604989106.731085,5.3505280077270125,32.44518084756316,604.4873713751169,0.9724770642201835,0.926605504587156,2138.0,1292394.0,604.4873713751169,218.0,5938.220183486239,394117.0,36572.33979235263,1337536037.8872995,7.696773574329765,67.70034271130935,0.015067150575809313,3.0,0.0
4.48863636973214,24.28409090909091,1471.0,169.0928973337408,28592.407928719007,7.782710995137008,63.43949374936282,4.48863636973214,15550.125,420480.0,66030.1869138813,4359985583.882102,4.802624231338311,23.236836297607805,640.3420683200749,0.9659090909090909,0.8977272727272727,2137.0,1368411.0,640.3420683200749,176.0,7787.204545454545,420480.0,47331.49080822003,2240270022.128617,6.946143501352113,49.90139989503632,0.018519797720354225,2.0,0.0
4.564348191467836,22.49473684210526,1471.0,162.86758416670634,26525.849972299176,8.090782181619147,68.58483258319323,4.564348191467836,14914.189473684211,487208.0,63115.56348932193,3983574354.5746274,5.485743886039567,34.81598901337286,663.0079550772111,0.968421052631579,0.9263157894736842,2137.0,1416848.0,663.007955077211,190.0,7468.3421052631575,487208.0,45246.44829427081,2047241083.2461224,7.8694474429128265,71.94614769139959,0.015328857706078631,2.0,0.0
4.48863636973214,24.28409090909091,1471.0,170.41066366972277,29039.794292355367,7.688742463695581,61.83978008775117,4.48863636973214,14764.806818181818,299300.0,55349.21763918167,3063535893.269499,3.942904537965111,14.88872525413067,608.003275620028,0.9772727272727273,0.9204545454545454,2137.0,1299303.0,608.003275620028,176.0,7394.545454545455,299300.0,39825.911403258644,1586103219.1002069,5.787009877120993,33.72368161186029,0.024706132490963765,2.0,0.0
4.6913478822291435,19.787037037037038,1471.0,154.11371768959995,23751.037980109715,8.530665059698757,76.20069720191078,4.6913478822291435,11626.277777777777,349257.0,53216.9824935531,2832047225.7191367,4.924682410290231,24.304947389369957,587.5704258306037,0.9814814814814815,0.9351851851851852,2137.0,1255638.0,587.5704258306037,216.0,5823.032407407408,349257.0,38075.0987550562,1449713145.207282,7.1256543702176565,52.285352749214645,0.016672629059424456,3.0,0.0
4.574710978503383,22.270833333333332,1471.0,162.07260970309636,26267.530815972208,8.130513972159157,69.26193198137243,4.574710978503383,14447.302083333334,491684.0,73343.08470016673,5379208073.335831,5.769526780751332,33.40347755606017,648.7095416276895,0.96875,0.90625,2138.0,1386941.0,648.7095416276894,192.0,7234.786458333333,491684.0,52360.64888897188,2741637552.074192,8.273921997982676,69.90028081553794,0.014714301173789126,2.0,0.0
4.543294782270004,22.989247311827956,1471.0,164.6157790829585,27098.354723089396,8.000696674248926,67.05857594652072,4.543294782270004,14672.516129032258,286160.0,52641.40290961811,2771117300.2927504,3.92071345117445,15.087363398010954,638.2338634237606,0.967741935483871,0.8924731182795699,2138.0,1364544.0,638.2338634237606,186.0,7347.752688172043,286160.0,37937.11057511232,1439224358.788299,5.756807233809439,34.06492796866371,0.02567707816666216,2.0,0.0
4.727387818712341,19.080357142857142,1471.0,150.2156865021127,22564.752471301003,8.794091979491125,81.07914906092022,4.727387818712341,12437.919642857143,258420.0,45194.832089232295,2042572847.573901,3.842862078011971,14.447303938404197,651.8703790360319,0.9732142857142857,0.9017857142857143,2137.0,1393047.0,651.8703790360319,224.0,6228.5,258420.0,32555.408129284537,1059854598.4642857,5.660939426946931,32.95840472970666,0.024102236668988468,3.0,0.0
4.727387818712341,19.089285714285715,1471.0,150.25232073150835,22575.759885204057,8.79052175047276,81.01211172415775,4.727387818712341,12032.294642857143,254357.0,44576.50341159855,1987064656.4042568,4.1055045645147015,16.765791635384307,630.3166510757717,0.9732142857142857,0.9017857142857143,2138.0,1347617.0,630.3166510757718,224.0,6025.691964285715,254357.0,32087.737405748838,1029622891.8202931,6.011716152491177,37.460600153409715,0.023689900275147585,3.0,0.0
4.543294782270004,22.978494623655912,1471.0,164.57576472013648,27085.18233321772,8.0039734089459,67.11478043096233,4.543294782270004,13414.870967741936,361679.0,55547.37708009241,3085511100.4779754,4.577802383678249,21.654461233283786,583.801123069724,0.967741935483871,0.9139784946236559,2137.0,1247583.0,583.8011230697239,186.0,6718.924731182796,361679.0,39844.75861180544,1587604788.8330438,6.644741331559805,46.823929250210135,0.01857703856508892,2.0,0.0
4.574710978503383,22.260416666666668,1471.0,162.03319135234725,26254.755099826376,8.133838739264789,69.31984640610219,4.574710978503383,13983.791666666666,324120.0,52001.99975800545,2704207978.8315983,4.2218168114740715,18.72313547206908,628.190921853065,0.96875,0.90625,2137.0,1342444.0,628.190921853065,192.0,7003.026041666667,324120.0,37427.906774284485,1400848205.5045307,6.161099205483901,41.021276609703044,0.02160627558208894,2.0,0.0
4.48863636973214,24.34090909090909,1161.0,142.98735531854464,20445.38378099174,6.800785794129577,49.17043858726165,4.48863636973214,14721.28409090909,453469.0,69756.25487023772,4865935093.5215645,5.668339082339692,32.93348003909494,604.7959850606909,0.9545454545454546,0.9204545454545454,2142.0,1295473.0,604.7959850606909,176.0,7372.8125,453469.0,49869.60802106902,2486977804.1750712,8.12556014082893,68.7172456977862,0.016258691332814372,2.0,0.0
4.553876891600541,26.085106382978722,1471.0,178.74685889663687,31950.43956541421,7.20083559177747,52.85107088908636,4.553876891600541,13705.521276595744,443840.0,61830.557065898516,3823017787.079333,5.558433847207973,32.64495311792326,525.4155791190865,0.9680851063829787,0.9148936170212766,2452.0,1288319.0,525.4155791190865,188.0,6865.803191489362,443840.0,44252.75824446632,1958306612.243182,7.975591504775791,68.12529849882543,0.015469095150255411,2.0,0.0
4.51085950651685,23.744444444444444,1471.0,167.24184491734727,27969.834691358035,7.871963273540157,64.90963674434036,4.51085950651685,17273.522222222222,327040.0,59594.44172203157,3551497484.1606174,3.74168090476629,14.187964096316607,727.476368741226,0.9666666666666667,0.9111111111111111,2137.0,1554617.0,727.476368741226,180.0,8648.633333333333,327040.0,43013.38669929784,1850151435.3433323,5.515684631405388,32.192988513427814,0.02644518509458578,2.0,0.0
4.574710978503383,22.260416666666668,835.0,123.25179552374236,15191.005099826396,5.635661260488094,31.123224494839892,4.574710978503383,11147.489583333334,411720.0,53097.43633465171,2819337745.3123918,5.917694748647326,38.324257003013905,500.7763219466542,0.9583333333333334,0.9166666666666666,2137.0,1070159.0,500.7763219466542,192.0,5584.875,411720.0,37955.48905180196,1440619149.1614583,8.470053348388866,79.12745043255886,0.013564740600408045,2.0,0.0
4.718498871295094,19.25225225225225,1471.0,150.87985008474126,22764.729161593998,8.754286505307876,80.34423584120064,4.718498871295094,10703.9009009009,296380.0,43465.66159168399,1889263737.6027923,4.84607035262134,24.647902018770395,555.9817501169864,0.972972972972973,0.8918918918918919,2137.0,1188133.0,555.9817501169864,222.0,5361.576576576576,296380.0,31195.892042899566,973183680.3522445,7.011233736238707,52.73946372365681,0.018090210461490574,3.0,0.0
4.51085950651685,23.744444444444444,1471.0,167.24184491734727,27969.834691358035,7.871963273540157,64.90963674434036,4.51085950651685,14483.033333333333,414304.0,61267.98087445205,3753765480.4322224,4.996057355955333,26.201579223924085,609.9546092653252,0.9666666666666667,0.9111111111111111,2137.0,1303473.0,609.9546092653252,180.0,7253.388888888889,414304.0,43922.25499591913,1929164483.9265432,7.207313554955542,55.55526512122018,0.01750740733589077,2.0,0.0
