down_mean,combined_len,up_zero_ratio,mean_ratio
153.33333333333334,42.0,0.9523809523809523,103.87096774193549
53.61904761904762,42.0,0.9523809523809523,7.712328767123288
13.853658536585366,82.0,0.975609756097561,2.593607305936073
83.04878048780488,82.0,0.9512195121951219,11.163934426229508
83.04878048780488,82.0,0.9512195121951219,11.20065789473684
83.04878048780488,82.0,0.9512195121951219,11.055194805194805
1048.4285714285713,42.0,0.9047619047619048,1.2337218424296759
91.9047619047619,42.0,0.9523809523809523,4.873737373737373
1488.709219858156,282.0,0.9645390070921985,3.4690376638186056
1974.5573770491803,122.0,0.9508196721311475,1.6990351520622917
3.2863070539419086,482.0,0.995850622406639,3.2863070539419086
337.8524590163934,122.0,0.9508196721311475,8.243599999999999
3722.9180327868853,122.0,0.9672131147540983,268.7550295857988
272.5409836065574,122.0,0.9672131147540983,9.419263456090652
5370.819672131148,122.0,0.9508196721311475,182.7216954824317
230.42857142857142,42.0,0.9523809523809523,10.997727272727271
1368.4285714285713,42.0,0.9523809523809523,32.47118644067796
2704.560975609756,82.0,0.9512195121951219,19.234518647007803
38.226950354609926,282.0,0.9858156028368794,38.226950354609926
55.68944099378882,322.0,0.9813664596273292,1.0757048590281943
1451.8048780487804,82.0,0.9512195121951219,19.164198325820994
2525.604938271605,162.0,0.9629629629629629,34.94601981551076
1084.3333333333333,42.0,0.9047619047619048,1.3777226524685382
28.142857142857142,42.0,0.9523809523809523,1.7801204819277108
4.809523809523809,42.0,1.0,4.809523809523809
302.196261682243,642.0,0.9906542056074766,9.921755139613378
631.5365853658536,82.0,0.9512195121951219,1.103097175478209
260.9756097560976,82.0,0.9512195121951219,1.0309278350515465
243.11881188118812,202.0,0.9603960396039604,1.2446776155717763
242.65346534653466,202.0,0.9603960396039604,1.0461879962434901
3.793594306049822,562.0,0.9928825622775801,2.2777777777777777
45.93069306930693,202.0,0.9801980198019802,3.818106995884774
15.024390243902438,82.0,0.975609756097561,2.0065146579804556
8.564356435643564,202.0,0.9801980198019802,1.8804347826086958
41.42857142857143,42.0,1.0,41.42857142857143
3.5238095238095237,42.0,1.0,3.5238095238095237
401.2962962962963,162.0,0.9629629629629629,1.3421834998761253
16.097560975609756,82.0,0.975609756097561,1.3387423935091278
69.9002079002079,962.0,0.9937629937629938,4.0396491649645565
5.904761904761905,42.0,1.0,5.904761904761905
16.0327868852459,122.0,0.9836065573770492,2.4948979591836733
49.707317073170735,82.0,0.975609756097561,2.8305555555555557
73.5609756097561,82.0,0.9512195121951219,2.8239700374531838
23.853658536585368,82.0,0.975609756097561,2.4948979591836737
0.0,442.0,1.0,0.0
46.36585365853659,82.0,0.975609756097561,2.1169265033407574
3.257918552036199,442.0,0.995475113122172,1.0329985652797704
11151.047619047618,42.0,0.9047619047619048,27.673363271094303
3829.4761904761904,42.0,0.9047619047619048,26.042422279792746
2073.55737704918,122.0,0.9508196721311475,17.049063216066855
155.1904761904762,42.0,0.9047619047619048,1.0991568296795953
0.7619047619047619,42.0,1.0,0.7619047619047619
1.755656108597285,442.0,0.9909502262443439,1.755656108597285
0.05335628227194492,1162.0,1.0,0.05335628227194492
4450.7768595041325,242.0,1.0,4450.7768595041325
3.619047619047619,42.0,1.0,3.619047619047619
635.4761904761905,42.0,0.9523809523809523,9.81972038263429
625.0,42.0,0.9047619047619048,1.6090474439132034
427.3809523809524,42.0,0.9047619047619048,1.5712535014005604
217.4343891402715,442.0,0.9638009049773756,1.0940281856885914
6.870431893687708,602.0,0.9966777408637874,4.194726166328601
149.9792531120332,482.0,0.970954356846473,1.0766733192338627
1.7560975609756098,82.0,0.9512195121951219,1.7560975609756098
4.982725527831094,1042.0,0.9942418426103646,2.2226027397260273
16.48059149722736,1082.0,0.9907578558225508,2.818842870692381
323.76190476190476,42.0,0.9047619047619048,3.860874503123225
245.85714285714286,42.0,0.9523809523809523,5.086699507389162
8.4151212553495,1402.0,0.9971469329529244,8.4151212553495
14.095238095238095,42.0,0.9523809523809523,2.0136054421768708
1.6119402985074627,402.0,0.9900497512437811,1.4464285714285714
227.66666666666666,1482.0,0.9878542510121457,26.71010132995567
140.75303643724698,1482.0,0.9919028340080972,24.294898672257165
0.0,802.0,1.0,0.0
0.0,802.0,1.0,0.0
332.42857142857144,42.0,0.9047619047619048,1.0425627240143371
7.540656205420827,1402.0,0.9957203994293866,1.3578217313126124
0.02576489533011272,1242.0,0.998389694041868,0.02576489533011272
425.1475409836066,122.0,0.9344262295081968,1.3827042013222435
355.2682926829268,82.0,0.926829268292683,1.1959931028820099
18.16393442622951,122.0,0.9836065573770492,2.322851153039833
1.6108597285067874,442.0,0.9909502262443439,1.6108597285067874
109.82926829268293,82.0,0.9512195121951219,1.7756309148264984
396.4634146341463,82.0,0.926829268292683,1.1325158503448756
27.047619047619047,42.0,0.9523809523809523,4.145985401459854
0.027538726333907058,1162.0,0.9982788296041308,0.027538726333907058
338.9024390243902,82.0,0.926829268292683,2.257147498375568
17.766439909297052,882.0,0.9954648526077098,10.559299191374663
0.027538726333907058,1162.0,0.9982788296041308,0.027538726333907058
0.6336633663366337,202.0,1.0,0.6336633663366337
0.027538726333907058,1162.0,0.9982788296041308,0.027538726333907058
81.73268921095008,1242.0,0.9951690821256038,5.9405430711610485
438.08641975308643,162.0,0.9382716049382716,1.1700023080220252
451.5238095238095,42.0,0.9047619047619048,1.0590863397743773
0.18072289156626506,1162.0,0.9965576592082617,0.18072289156626506
42.829268292682926,82.0,0.975609756097561,2.2060301507537687
44.58536585365854,82.0,0.975609756097561,2.29937106918239
173.09756097560975,82.0,0.975609756097561,4.430087390761548
310.9756097560976,82.0,0.975609756097561,16.037735849056606
246.53658536585365,82.0,0.975609756097561,12.222490931076178
0.912981455064194,1402.0,0.9985734664764622,0.912981455064194
48.68292682926829,82.0,0.975609756097561,10.395833333333334
1.0793650793650793,882.0,0.9977324263038548,1.0793650793650793
57.4468085106383,282.0,1.0,57.4468085106383
705.047619047619,42.0,0.9047619047619048,1.0366169572218722
75.12669683257919,442.0,0.9819004524886877,1.2336899985138952
381.46534653465346,202.0,0.9405940594059405,1.0820344314320218
286.4761904761905,42.0,0.9047619047619048,1.3181419807186678
5869.564356435643,202.0,0.9702970297029703,253.56116338751067
2.5064695009242146,1082.0,0.9963031423290203,2.5064695009242146
308.3333333333333,42.0,0.9047619047619048,8.42002600780234
69.7639751552795,322.0,0.9875776397515528,17.468118195956453
72.56753688989784,1762.0,0.9988649262202043,72.56753688989784
210.75690607734808,362.0,0.9779005524861878,6.572536181943487
0.026622296173044926,1202.0,0.9983361064891847,0.026622296173044926
6.0,1002.0,0.9940119760479041,3.0029970029970032
6.342541436464089,362.0,0.994475138121547,1.3015873015873016
613.3305785123966,242.0,0.9586776859504132,1.9045089434649831
396.04761904761904,42.0,0.9047619047619048,1.1466979181028538
116.61778471138845,1282.0,0.9984399375975039,51.83911234396672
10923.619047619048,42.0,0.9047619047619048,109.02851711026616
1123.0,42.0,0.9047619047619048,25.467602591792655
0.026622296173044926,1202.0,0.9983361064891847,0.026622296173044926
2.975845410628019,1242.0,0.9967793880837359,1.5986159169550171
2.838709677419355,1922.0,0.9937565036420395,2.838709677419355
16728.238095238095,42.0,0.9523809523809523,596.4227504244483
0.24765868886576484,1922.0,0.9989594172736732,0.24765868886576484
386.6190476190476,42.0,0.9523809523809523,1.7329775880469582
214.21951219512195,82.0,0.975609756097561,7.977293369663942
20.452107279693486,522.0,0.9923371647509579,1.762879788639366
81.42857142857143,42.0,0.9047619047619048,1.326609775019395
4.778677462887989,1482.0,0.9959514170040485,2.1670746634026927
0.026622296173044926,1202.0,0.9983361064891847,0.026622296173044926
0.026622296173044926,1202.0,0.9983361064891847,0.026622296173044926
0.8585690515806988,1202.0,0.9983361064891847,0.8585690515806988
42.69121140142518,842.0,0.9928741092636579,2.7582872928176796
26.713395638629283,642.0,0.9937694704049844,1.5809365781710913
146.99092970521542,882.0,0.9909297052154195,8.988214087631725
57.54417413572343,1562.0,0.9974391805377721,4.922453450164293
67.5609756097561,82.0,0.9512195121951219,1.764331210191083
3.160839160839161,2002.0,0.994005994005994,1.6829787234042555
6.788856304985337,682.0,0.9941348973607038,4.224452554744526
354.5609756097561,82.0,0.9512195121951219,18.125935162094763
9.008298755186722,482.0,0.991701244813278,2.1139240506329116
14.501971090670171,1522.0,0.9947437582128777,3.931599572497328
24.827726809378184,1962.0,0.9938837920489296,8.720372359470103
23.46311010215664,1762.0,0.9931895573212258,3.8393387815750373
61.32778489116517,1562.0,0.9974391805377721,3.685518621114189
102.19206145966709,1562.0,0.9974391805377721,6.169758812615956
182.98719590268885,1562.0,0.9974391805377721,12.840341419586702
0.0285204991087344,1122.0,0.9982174688057041,0.0285204991087344
0.0285204991087344,1122.0,0.9982174688057041,0.0285204991087344
599.1496062992126,762.0,0.989501312335958,438.99230769230763
14.211401425178147,842.0,0.9928741092636579,1.1133234090063269
9.199004975124378,402.0,0.9950248756218906,1.7216014897579144
52.243781094527364,402.0,0.9751243781094527,2.974787535410765
103.04761904761905,42.0,0.9523809523809523,1.409771986970684
272.6666666666667,42.0,0.9523809523809523,5.200726612170754
1.6908212560386473,1242.0,0.9967793880837359,1.6908212560386473
90.8048780487805,82.0,0.9512195121951219,1.0972590627763044
292.8292682926829,82.0,0.9512195121951219,1.5990942994139583
60.90243902439025,82.0,0.9512195121951219,1.3155953635405693
3294.8048780487807,82.0,0.9512195121951219,58.504547423126894
533.3170731707318,82.0,0.9512195121951219,9.474003466204508
37403.829268292684,82.0,0.975609756097561,855.3022866703848
17661.904761904763,42.0,0.9047619047619048,251.1171293161815
4722.190476190476,42.0,0.9047619047619048,42.92900432900433
3.0423940149625937,802.0,1.0,3.0423940149625937
1.012448132780083,482.0,0.995850622406639,1.012448132780083
7.012345679012346,162.0,0.9876543209876543,4.145985401459854
266.3170731707317,82.0,0.9512195121951219,1.4399314255571674
4.487804878048781,82.0,0.9512195121951219,1.7692307692307694
161.82926829268294,82.0,0.9512195121951219,1.1130682771347091
198.61876832844575,682.0,0.9853372434017595,42.06770186335404
0.026622296173044926,1202.0,0.9983361064891847,0.026622296173044926
134.40495867768595,242.0,0.9586776859504132,1.03165440243593
0.026622296173044926,1202.0,0.9983361064891847,0.026622296173044926
0.6233766233766234,2002.0,0.999000999000999,0.6233766233766234
46.57142857142857,42.0,0.9523809523809523,2.3066037735849054
0.026622296173044926,1202.0,0.9983361064891847,0.026622296173044926
0.5168295331161781,1842.0,0.998914223669924,0.5168295331161781
0.3906633906633907,2442.0,0.9991809991809992,0.3906633906633907
365.3333333333333,42.0,0.9047619047619048,1.0059000917792054
0.026622296173044926,1202.0,0.9983361064891847,0.026622296173044926
94.71428571428571,42.0,0.9523809523809523,2.052631578947368
482.4761904761905,42.0,0.9047619047619048,1.336322869955157
409.3658536585366,82.0,0.9512195121951219,1.063422669961351
348.72192513368987,1122.0,0.9946524064171123,80.90694789081886
1159.2380952380952,42.0,0.9047619047619048,1.2709616790226583
1.022801302931596,1842.0,0.997828447339848,1.022801302931596
97.04761904761905,42.0,0.9047619047619048,1.6072555205047319
12.19047619047619,42.0,1.0,12.19047619047619
12.19047619047619,42.0,1.0,12.19047619047619
366.4782608695652,322.0,0.9627329192546584,1.1466244315752652
1.553900087642419,2282.0,0.9991235758106923,1.553900087642419
29471.619047619046,42.0,0.9047619047619048,343.4539400665927
5.804979253112033,482.0,0.995850622406639,1.8956639566395665
0.0,282.0,1.0,0.0
0.026622296173044926,1202.0,0.9983361064891847,0.026622296173044926
154.1904761904762,42.0,0.9523809523809523,10.865771812080538
21.21951219512195,82.0,0.975609756097561,1.0507246376811594
12.198347107438016,242.0,0.9834710743801653,1.9549668874172186
24.238095238095237,42.0,0.9523809523809523,2.175213675213675
2843.1428571428573,42.0,0.9047619047619048,16.15422077922078
4.285714285714286,42.0,1.0,4.285714285714286
1.0143830431491294,2642.0,1.0,1.0143830431491294
0.026622296173044926,1202.0,0.9983361064891847,0.026622296173044926
103.3170731707317,82.0,0.9512195121951219,1.7353543629659973
154.82926829268294,82.0,0.9512195121951219,3.8333333333333335
287.76190476190476,42.0,0.9047619047619048,1.9620129870129872
2.8930762489044697,2282.0,1.0,2.8930762489044697
0.465324384787472,2682.0,0.9992542878448919,0.465324384787472
9.029045643153527,482.0,0.995850622406639,2.5812574139976276
4.7407407407407405,162.0,1.0,4.7407407407407405
3.1604938271604937,162.0,1.0,3.1604938271604937
0.02576489533011272,1242.0,0.998389694041868,0.02576489533011272
46.36585365853659,82.0,0.975609756097561,2.1169265033407574
219.33333333333334,42.0,0.9523809523809523,2.5617352614015574
26.523809523809526,42.0,0.9523809523809523,2.3803418803418808
0.7407407407407407,162.0,1.0,0.7407407407407407
2.1951219512195124,82.0,1.0,2.1951219512195124
0.45454545454545453,682.0,1.0,0.45454545454545453
4.3717059639389735,1442.0,0.9944521497919556,2.148602590320382
16.44379132990448,2722.0,0.997060984570169,1.169645656945751
8.396767083027186,2722.0,0.997060984570169,4.100466451381414
49.23809523809524,42.0,0.9523809523809523,2.0973630831643004
6.330316742081448,442.0,0.995475113122172,1.9008152173913042
273.566478646253,2482.0,0.9951651893634166,20.578009455691596
114.49024199843872,2562.0,0.9968774395003903,11.534565473849783
318.01450443190976,2482.0,0.9959709911361805,36.117507092523105
68.88477034649476,2482.0,0.9967767929089444,5.055949846226638
118.14893617021276,282.0,0.9787234042553191,1.1559117402164862
420.5238095238095,42.0,0.9047619047619048,1.0163425020140406
9.311475409836065,122.0,0.9672131147540983,3.0374331550802136
5.931203931203931,2442.0,0.9991809991809992,2.602227811713978
11.466328747284576,2762.0,0.997103548153512,1.9479640792225363
8.27733526430123,2762.0,0.997103548153512,4.624190938511327
13.0,42.0,1.0,13.0
213.23809523809524,42.0,0.9047619047619048,1.0310845037992171
0.0,202.0,1.0,0.0
2.9109341057204925,2762.0,1.0,2.9109341057204925
14.65821868211441,2762.0,0.997103548153512,1.253203739243484
12458.804409125865,7802.0,1.0,12458.804409125865
12907.347859523199,7802.0,1.0,12907.347859523199
427.21148423481156,7802.0,0.9548833632401948,1.0003361360678802
12707.253524737247,7802.0,1.0,12707.253524737247
