down_mean,combined_len,up_zero_ratio,mean_ratio,label
1031.8386327503974,2516.0,0.9976152623211447,1031.8386327503974,0.0
1000.8072474942174,2594.0,0.9976869699306091,1000.8072474942174,0.0
1429.0509005481597,2554.0,0.9968676585747847,1429.0509005481597,0.0
1394.0404889228419,2618.0,0.9969442322383499,1394.0404889228419,0.0
1062.1980360065465,2444.0,0.997545008183306,1062.1980360065465,0.0
1506.8356729975228,2422.0,0.9975227085053675,1506.8356729975228,0.0
1383.7831690674755,2638.0,0.9962092494313874,1383.7831690674755,0.0
1075.3976801988401,2414.0,0.9975144987572494,1075.3976801988401,0.0
1398.328735632184,2610.0,0.9969348659003832,1398.328735632184,0.0
1036.7452076677316,2504.0,0.9976038338658147,1036.7452076677316,0.0
1019.6425765907305,2546.0,0.997643362136685,1019.6425765907305,0.0
1022.0511811023622,2540.0,0.9976377952755906,1022.0511811023622,0.0
1004.71826625387,2584.0,0.9976780185758514,1004.71826625387,0.0
1018.8971742543171,2548.0,0.9976452119309263,1018.8971742543171,0.0
1409.177606177606,2590.0,0.9969111969111969,1409.177606177606,0.0
1026.2735177865613,2530.0,0.9976284584980237,1026.2735177865613,0.0
1017.2954545454545,2552.0,0.9976489028213166,1017.2954545454545,0.0
1061.4161896974651,2446.0,0.9975470155355682,1061.4161896974651,0.0
995.3172413793103,2610.0,0.9977011494252873,995.3172413793103,0.0
1010.196887159533,2570.0,0.9968871595330739,1010.196887159533,0.0
1021.3241542092841,2542.0,0.997639653815893,1021.3241542092841,0.0
1501.2861842105262,2432.0,0.9967105263157895,1501.2861842105262,0.0
950.9487179487179,2730.0,0.9978021978021978,950.9487179487179,0.0
1004.8103715170279,2584.0,0.9976780185758514,1004.8103715170279,0.0
1031.0357426528992,2518.0,0.9984114376489277,1031.0357426528992,0.0
1025.3633491311216,2532.0,0.9976303317535545,1025.3633491311216,0.0
982.7267221801666,2642.0,0.9977289931869796,982.7267221801666,0.0
1061.3589533932952,2446.0,0.9983646770237122,1061.3589533932952,0.0
1488.5008156606852,2452.0,0.9967373572593801,1488.5008156606852,0.0
1487.2648736756316,2454.0,0.9967400162999185,1487.2648736756316,0.0
1497.0246103363413,2438.0,0.9967186218211649,1497.0246103363413,0.0
1059.6195918367348,2450.0,0.9975510204081632,1059.6195918367348,0.0
1070.9686468646864,2424.0,0.9983498349834984,1070.9686468646864,0.0
1412.4171826625386,2584.0,0.9969040247678018,1412.4171826625386,0.0
1028.582408874802,2524.0,0.9976228209191759,1028.582408874802,0.0
1422.3928293063134,2566.0,0.9961028838659393,1422.3928293063134,0.0
992.3570336391438,2616.0,0.9977064220183486,992.3570336391438,0.0
1432.4262166405024,2548.0,0.9968602825745683,1432.4262166405024,0.0
1381.4829674489024,2642.0,0.9969719909159728,1381.4829674489024,0.0
1430.1496865203762,2552.0,0.9976489028213166,1430.1496865203762,0.0
1071.8439306358382,2422.0,0.9983484723369116,1071.8439306358382,0.0
1002.3258687258688,2590.0,0.9976833976833976,1002.3258687258688,0.0
1395.097859327217,2616.0,0.996177370030581,1395.097859327217,0.0
1380.3661119515884,2644.0,0.9969742813918305,1380.3661119515884,0.0
1043.4726688102894,2488.0,0.997588424437299,1043.4726688102894,0.0
1009.3709175738725,2572.0,0.9976671850699844,1009.3709175738725,0.0
1039.2177742193755,2498.0,0.9967974379503602,1039.2177742193755,0.0
1401.6290322580646,2604.0,0.9969278033794163,1401.6290322580646,0.0
1010.1424124513619,2570.0,0.9976653696498055,1010.1424124513619,0.0
1029.3750991276765,2522.0,0.9976209357652657,1029.3750991276765,0.0
1004.624613003096,2584.0,0.9976780185758514,1004.624613003096,0.0
1003.8979118329466,2586.0,0.9984532095901005,1003.8979118329466,0.0
1036.7436102236422,2504.0,0.9976038338658147,1036.7436102236422,0.0
1070.9587458745875,2424.0,0.9975247524752475,1070.9587458745875,0.0
1027.741884402217,2526.0,0.997624703087886,1027.741884402217,0.0
1040.9895749799518,2494.0,0.9975942261427426,1040.9895749799518,0.0
1446.014263074485,2524.0,0.9968304278922345,1446.014263074485,0.0
998.4946153846154,2600.0,0.9984615384615385,998.4946153846154,0.0
1003.0857805255023,2588.0,0.9976816074188563,1003.0857805255023,0.0
1057.9062754686227,2454.0,0.9975550122249389,1057.9062754686227,0.0
1018.8634222919937,2548.0,0.9984301412872841,1018.8634222919937,0.0
1000.7740940632228,2594.0,0.9976869699306091,1000.7740940632228,0.0
1419.0147744945568,2572.0,0.9968895800933126,1419.0147744945568,0.0
1033.4649681528663,2512.0,0.9976114649681529,1033.4649681528663,0.0
1047.676351896691,2478.0,0.9975786924939467,1047.676351896691,0.0
1003.876256767208,2586.0,0.9976798143851509,1003.876256767208,0.0
1411.3712296983758,2586.0,0.9969064191802011,1411.3712296983758,0.0
998.4861538461538,2600.0,0.9969230769230769,998.4861538461538,0.0
1036.782747603834,2504.0,0.9976038338658147,1036.782747603834,0.0
1080.8001665278935,2402.0,0.9975020815986678,1080.8001665278935,0.0
1008.5804195804196,2574.0,0.9968919968919969,1008.5804195804196,0.0
1452.568814638027,2514.0,0.9968178202068417,1452.568814638027,0.0
1051.102024291498,2470.0,0.9975708502024292,1051.102024291498,0.0
1061.6500408830743,2446.0,0.9967293540474244,1061.6500408830743,0.0
987.8858447488584,2628.0,0.9969558599695586,987.8858447488584,0.0
1400.4934765924788,2606.0,0.9969301611665388,1400.4934765924788,0.0
1080.8517901748544,2402.0,0.9975020815986678,1080.8517901748544,0.0
1053.685064935065,2464.0,0.997564935064935,1053.685064935065,0.0
1037.681854516387,2502.0,0.9976019184652278,1037.681854516387,0.0
1077.3145228215767,2410.0,0.9975103734439834,1077.3145228215767,0.0
1041.8170144462279,2492.0,0.9967897271268058,1041.8170144462279,0.0
1054.3628246753246,2464.0,0.997564935064935,1054.3628246753246,0.0
996.9807987711214,2604.0,0.9976958525345622,996.9807987711214,0.0
1017.3260188087775,2552.0,0.9976489028213166,1017.3260188087775,0.0
991.7524828113063,2618.0,0.9969442322383499,991.7524828113063,0.0
985.7182991647684,2634.0,0.996962794229309,985.7182991647684,0.0
1008.5788655788656,2574.0,0.9976689976689976,1008.5788655788656,0.0
1033.4490445859872,2512.0,0.9976114649681529,1033.4490445859872,0.0
1057.9812550937245,2454.0,0.9967400162999185,1057.9812550937245,0.0
1015.7253521126761,2556.0,0.9976525821596244,1015.7253521126761,0.0
1014.9319781078968,2558.0,0.9976544175136826,1014.9319781078968,0.0
989.560975609756,2624.0,0.9977134146341463,989.560975609756,0.0
999.2879137798307,2598.0,0.9976905311778291,999.2879137798307,0.0
1010.9182242990654,2568.0,0.9976635514018691,1010.9182242990654,0.0
1485.1545972335232,2458.0,0.9967453213995118,1485.1545972335232,0.0
1047.6973365617434,2478.0,0.9967715899919289,1047.6973365617434,0.0
1000.7956823438705,2594.0,0.9976869699306091,1000.7956823438705,0.0
1013.4059328649492,2562.0,0.9976580796252927,1013.4059328649492,0.0
1068.369547325103,2430.0,0.9975308641975309,1068.369547325103,0.0
1046.8145161290322,2480.0,0.9975806451612903,1046.8145161290322,0.0
1011.7537022603274,2566.0,0.9968823070927514,1011.7537022603274,0.0
1027.76801266825,2526.0,0.997624703087886,1027.76801266825,0.0
1018.0658823529412,2550.0,0.9984313725490196,1018.0658823529412,0.0
1362.919342793129,2678.0,0.9970126960418223,1362.919342793129,0.0
1080.6680532445923,2404.0,0.997504159733777,1080.6680532445923,0.0
1023.692429022082,2536.0,0.9976340694006309,1023.692429022082,0.0
1059.6179591836735,2450.0,0.9975510204081632,1059.6179591836735,0.0
996.2586339217191,2606.0,0.9969301611665388,996.2586339217191,0.0
1074.5968543046358,2416.0,0.9975165562913907,1074.5968543046358,0.0
1003.2318392581144,2588.0,0.9976816074188563,1003.2318392581144,0.0
1006.2558139534884,2580.0,0.9976744186046511,1006.2558139534884,0.0
1403.716923076923,2600.0,0.9961538461538462,1403.716923076923,0.0
1413.58249419055,2582.0,0.9969016266460109,1413.58249419055,0.0
1010.9579439252336,2568.0,0.9968847352024922,1010.9579439252336,0.0
1026.931170886076,2528.0,0.9984177215189873,1026.931170886076,0.0
1431.3035294117647,2550.0,0.9968627450980392,1431.3035294117647,0.0
1044.3049074818987,2486.0,0.997586484312148,1044.3049074818987,0.0
1014.8811571540266,2558.0,0.9976544175136826,1014.8811571540266,0.0
1073.656741108354,2418.0,0.9975186104218362,1073.656741108354,0.0
1398.416091954023,2610.0,0.9977011494252873,1398.416091954023,0.0
1017.2813479623825,2552.0,0.9976489028213166,1017.2813479623825,0.0
1468.0812550281578,2486.0,0.996781979082864,1468.0812550281578,0.0
1053.599025974026,2464.0,0.997564935064935,1053.599025974026,0.0
1414.6248062015504,2580.0,0.9961240310077519,1414.6248062015504,0.0
1029.3750991276765,2522.0,0.9976209357652657,1029.3750991276765,0.0
1416.0985259891388,2578.0,0.9968968192397207,1416.0985259891388,0.0
1050.2564724919093,2472.0,0.9975728155339806,1050.2564724919093,0.0
1051.0380566801618,2470.0,0.9975708502024292,1051.0380566801618,0.0
1001.5694444444445,2592.0,0.9976851851851852,1001.5694444444445,0.0
1063.1040131040131,2442.0,0.9975429975429976,1063.1040131040131,0.0
1398.4214559386974,2610.0,0.9969348659003832,1398.4214559386974,0.0
1392.0068649885584,2622.0,0.9969488939740656,1392.0068649885584,0.0
1403.9446153846154,2600.0,0.9969230769230769,1403.9446153846154,0.0
990.8648854961832,2620.0,0.9969465648854962,990.8648854961832,0.0
1366.9468164794007,2670.0,0.997003745318352,1366.9468164794007,0.0
1001.5949074074074,2592.0,0.9976851851851852,1001.5949074074074,0.0
1022.0771653543308,2540.0,0.9976377952755906,1022.0771653543308,0.0
1046.8564516129031,2480.0,0.9975806451612903,1046.8564516129031,0.0
1409.1667953667954,2590.0,0.9961389961389961,1409.1667953667954,0.0
1406.9784117193524,2594.0,0.9969159599074788,1406.9784117193524,0.0
1000.0862865947612,2596.0,0.9969183359013868,1000.0862865947612,0.0
1420.1338521400778,2570.0,0.9968871595330739,1420.1338521400778,0.0
1016.5473766640564,2554.0,0.9976507439310884,1016.5473766640564,0.0
1068.39670781893,2430.0,0.9967078189300411,1068.39670781893,0.0
1039.2954363490792,2498.0,0.9975980784627703,1039.2954363490792,0.0
1026.1675889328062,2530.0,0.9976284584980237,1026.1675889328062,0.0
1046.368251410153,2482.0,0.9967767929089444,1046.368251410153,0.0
996.2632386799693,2606.0,0.9969301611665388,996.2632386799693,0.0
1065.7799671592775,2436.0,0.9975369458128078,1065.7799671592775,0.0
1010.1735408560311,2570.0,0.9968871595330739,1010.1735408560311,0.0
1369.0232558139535,2666.0,0.9969992498124531,1369.0232558139535,0.0
1002.396138996139,2590.0,0.9976833976833976,1002.396138996139,0.0
1483.6666666666667,2460.0,0.9967479674796748,1483.6666666666667,0.0
1013.3739266198282,2562.0,0.9976580796252927,1013.3739266198282,0.0
1075.4855012427506,2414.0,0.9975144987572494,1075.4855012427506,0.0
1003.1882716049382,2592.0,0.9976851851851852,1003.1882716049382,0.0
1414.584496124031,2580.0,0.9968992248062015,1414.584496124031,0.0
1020.5204402515724,2544.0,0.9968553459119497,1020.5204402515724,0.0
1424.5901639344263,2562.0,0.9960967993754879,1424.5901639344263,0.0
1461.1585268214571,2498.0,0.9959967974379503,1461.1585268214571,0.0
1454.1195219123506,2510.0,0.9960159362549801,1454.1195219123506,0.0
1022.9101654846336,2538.0,0.9976359338061466,1022.9101654846336,0.0
1009.9362363919129,2572.0,0.9976671850699844,1009.9362363919129,0.0
1000.0993836671803,2596.0,0.99768875192604,1000.0993836671803,0.0
1402.6979246733283,2602.0,0.9969254419677172,1402.6979246733283,0.0
1019.6480754124116,2546.0,0.997643362136685,1019.6480754124116,0.0
1040.934242181235,2494.0,0.9975942261427426,1040.934242181235,0.0
1469.3091787439614,2484.0,0.9975845410628019,1469.3091787439614,0.0
990.1693363844394,2622.0,0.9977116704805492,990.1693363844394,0.0
1398.3984674329502,2610.0,0.9969348659003832,1398.3984674329502,0.0
1036.7995207667732,2504.0,0.9976038338658147,1036.7995207667732,0.0
1035.972865123703,2506.0,0.9976057462090981,1035.972865123703,0.0
1032.7732696897374,2514.0,0.9984089101034208,1032.7732696897374,0.0
1037.988009592326,2502.0,0.9976019184652278,1037.988009592326,0.0
1037.988009592326,2502.0,0.9976019184652278,1037.988009592326,0.0
1042.6056224899598,2490.0,0.9967871485943776,1042.6056224899598,0.0
1400.5894090560246,2606.0,0.9969301611665388,1400.5894090560246,0.0
1049.4510913500403,2474.0,0.9967663702506063,1049.4510913500403,0.0
1044.3555913113435,2486.0,0.997586484312148,1044.3555913113435,0.0
1056.2522375915378,2458.0,0.9975589910496339,1056.2522375915378,0.0
1054.5597075548335,2462.0,0.9975629569455727,1054.5597075548335,0.0
996.2655410590944,2606.0,0.9976976208749041,996.2655410590944,0.0
1077.3045643153528,2410.0,0.9975103734439834,1077.3045643153528,0.0
1057.1115635179153,2456.0,0.997557003257329,1057.1115635179153,0.0
1036.8490415335464,2504.0,0.9976038338658147,1036.8490415335464,0.0
1068.5316872427984,2430.0,0.9983539094650206,1068.5316872427984,0.0
1043.539389067524,2488.0,0.997588424437299,1043.539389067524,0.0
1420.1704280155643,2570.0,0.9968871595330739,1420.1704280155643,0.0
1046.062046736503,2482.0,0.9975825946817083,1046.062046736503,0.0
1041.841091492777,2492.0,0.9975922953451043,1041.841091492777,0.0
1417.940947940948,2574.0,0.9968919968919969,1417.940947940948,0.0
1007.1311093871218,2578.0,0.9976726144297905,1007.1311093871218,0.0
1408.1604938271605,2592.0,0.9976851851851852,1408.1604938271605,0.0
1064.899097621001,2438.0,0.9975389663658737,1064.899097621001,0.0
1019.7195600942655,2546.0,0.9968578161822467,1019.7195600942655,0.0
1051.9465153970827,2468.0,0.9975688816855753,1051.9465153970827,0.0
1070.199505358615,2426.0,0.9975267930750206,1070.199505358615,0.0
1013.4785323965651,2562.0,0.9976580796252927,1013.4785323965651,0.0
1387.7574144486691,2630.0,0.996958174904943,1387.7574144486691,0.0
1446.0047543581616,2524.0,0.9968304278922345,1446.0047543581616,0.0
1494.6085176085176,2442.0,0.9967239967239967,1494.6085176085176,0.0
1076.4203980099503,2412.0,0.9975124378109452,1076.4203980099503,0.0
1022.9582348305753,2538.0,0.9976359338061466,1022.9582348305753,0.0
1039.3610888710969,2498.0,0.9975980784627703,1039.3610888710969,0.0
1026.1928853754941,2530.0,0.9984189723320158,1026.1928853754941,0.0
1403.7469230769232,2600.0,0.9969230769230769,1403.7469230769232,0.0
1011.8183943881528,2566.0,0.9976617303195635,1011.8183943881528,0.0
1066.0139573070608,2436.0,0.9975369458128078,1066.0139573070608,0.0
1025.3301737756715,2532.0,0.9976303317535545,1025.3301737756715,0.0
1472.9604519774011,2478.0,0.9975786924939467,1472.9604519774011,0.0
1464.513643659711,2492.0,0.9975922953451043,1464.513643659711,0.0
1381.3656320968962,2642.0,0.9969719909159728,1381.3656320968962,0.0
1398.2865900383142,2610.0,0.9969348659003832,1398.2865900383142,0.0
1003.0687789799073,2588.0,0.9976816074188563,1003.0687789799073,0.0
1006.2007751937984,2580.0,0.9976744186046511,1006.2007751937984,0.0
1026.9287974683543,2528.0,0.997626582278481,1026.9287974683543,0.0
1378.2409365558913,2648.0,0.9977341389728097,1378.2409365558913,0.0
1466.8271704180065,2488.0,0.997588424437299,1466.8271704180065,0.0
1395.0603975535169,2616.0,0.9977064220183486,1395.0603975535169,0.0
1012.503120124805,2564.0,0.9976599063962559,1012.503120124805,0.0
1384.4893778452201,2636.0,0.9969650986342944,1384.4893778452201,0.0
1452.8399681528663,2512.0,0.9968152866242038,1452.8399681528663,0.0
1044.390989541432,2486.0,0.997586484312148,1044.390989541432,0.0
991.6768525592055,2618.0,0.9977081741787625,991.6768525592055,0.0
1058.7887438825448,2452.0,0.9967373572593801,1058.7887438825448,0.0
1010.9618380062306,2568.0,0.9976635514018691,1010.9618380062306,0.0
1007.0690457719162,2578.0,0.9976726144297905,1007.0690457719162,0.0
1419.0699844479004,2572.0,0.9968895800933126,1419.0699844479004,0.0
1420.0949416342412,2570.0,0.9968871595330739,1420.0949416342412,0.0
1410.2465224111284,2588.0,0.9969088098918083,1410.2465224111284,0.0
1019.6724273369992,2546.0,0.997643362136685,1019.6724273369992,0.0
1003.9752513534416,2586.0,0.9976798143851509,1003.9752513534416,0.0
997.0030721966206,2604.0,0.9969278033794163,997.0030721966206,0.0
1021.3312352478364,2542.0,0.997639653815893,1021.3312352478364,0.0
1011.7482462977397,2566.0,0.9976617303195635,1011.7482462977397,0.0
1056.2050447518307,2458.0,0.9967453213995118,1056.2050447518307,0.0
1046.8556451612903,2480.0,0.9967741935483871,1046.8556451612903,0.0
1026.1225296442688,2530.0,0.9976284584980237,1026.1225296442688,0.0
1008.0496894409938,2576.0,0.9976708074534162,1008.0496894409938,0.0
1002.3528957528957,2590.0,0.9976833976833976,1002.3528957528957,0.0
1016.5019577133908,2554.0,0.9976507439310884,1016.5019577133908,0.0
1451.75815433572,2514.0,0.9968178202068417,1451.75815433572,0.0
1060.5179738562092,2448.0,0.9975490196078431,1060.5179738562092,0.0
1040.9582999198076,2494.0,0.9975942261427426,1040.9582999198076,0.0
1074.5968543046358,2416.0,0.9975165562913907,1074.5968543046358,0.0
1064.8662838392124,2438.0,0.9975389663658737,1064.8662838392124,0.0
999.3264049268669,2598.0,0.9976905311778291,999.3264049268669,0.0
974.5075075075075,2664.0,0.9977477477477478,974.5075075075075,0.0
1038.4352,2500.0,0.9976,1038.4352,0.0
1081.7025,2400.0,0.9975,1081.7025,0.0
1060.5408496732025,2448.0,0.9975490196078431,1060.5408496732025,0.0
1393.0007633587786,2620.0,0.9969465648854962,1393.0007633587786,0.0
1494.6019656019655,2442.0,0.9975429975429976,1494.6019656019655,0.0
1070.1104699093157,2426.0,0.9975267930750206,1070.1104699093157,0.0
1430.155172413793,2552.0,0.9968652037617555,1430.155172413793,0.0
1021.2769472856019,2542.0,0.996852871754524,1021.2769472856019,0.0
996.2256331542594,2606.0,0.9976976208749041,996.2256331542594,0.0
1065.7175697865353,2436.0,0.9975369458128078,1065.7175697865353,0.0
1065.3954060705496,2438.0,0.9975389663658737,1065.3954060705496,0.0
1013.327868852459,2562.0,0.9976580796252927,1013.327868852459,0.0
1060.516339869281,2448.0,0.9975490196078431,1060.516339869281,0.0
1489.7292006525286,2452.0,0.9967373572593801,1489.7292006525286,0.0
1006.2589147286822,2580.0,0.9976744186046511,1006.2589147286822,0.0
1057.1009771986971,2456.0,0.997557003257329,1057.1009771986971,0.0
1058.8482871125611,2452.0,0.9975530179445351,1058.8482871125611,0.0
1431.2517647058824,2550.0,0.9952941176470588,1431.2517647058824,0.0
1383.5458680818801,2638.0,0.9969673995451099,1383.5458680818801,0.0
1058.8336052202285,2452.0,0.99836867862969,1058.8336052202285,0.0
1482.4134849715679,2462.0,0.9967506092607636,1482.4134849715679,0.0
1018.9175824175824,2548.0,0.9976452119309263,1018.9175824175824,0.0
1408.1141975308642,2592.0,0.9969135802469136,1408.1141975308642,0.0
1415.732350659426,2578.0,0.9976726144297905,1415.732350659426,0.0
994.6727969348659,2610.0,0.9977011494252873,994.6727969348659,0.0
1484.9186330349878,2458.0,0.9967453213995118,1484.9186330349878,0.0
1496.05,2440.0,0.9950819672131147,1496.05,0.0
1009.4136858475895,2572.0,0.9976671850699844,1009.4136858475895,0.0
1005.4794732765298,2582.0,0.9976762199845082,1005.4794732765298,0.0
1424.567525370804,2562.0,0.9976580796252927,1424.567525370804,0.0
1005.4546862896979,2582.0,0.9976762199845082,1005.4546862896979,0.0
1013.3341139734582,2562.0,0.9976580796252927,1013.3341139734582,0.0
1411.2575406032483,2586.0,0.9961330239752514,1411.2575406032483,0.0
1412.438080495356,2584.0,0.9976780185758514,1412.438080495356,0.0
1413.5538342370255,2582.0,0.9969016266460109,1413.5538342370255,0.0
1232.3758599124453,3198.0,0.9987492182614134,1232.3758599124453,0.0
3025.956232776787,12338.0,0.9956232776787162,422.76353753821763,0.0
43942.34960070985,2254.0,0.9982253771073647,34343.292649098476,0.0
36141.93145710395,4406.0,0.9891057648660917,14122.148811635334,0.0
76992.71501706485,1172.0,0.9692832764505119,10956.224137931034,0.0
103684.47567567567,740.0,0.981081081081081,23321.128267477205,0.0
51602.32707774799,2238.0,0.966041108132261,6568.422705039246,0.0
70023.88363636364,1100.0,0.9690909090909091,9995.62315079159,0.0
65021.86341463414,1230.0,0.983739837398374,16994.664683382915,0.0
1241.347040335254,7636.0,0.999738082765846,1241.347040335254,0.0
1241.4280875455966,7676.0,0.9997394476289734,1241.4280875455966,0.0
